STOPS_NO,STOPS_NM,XCRD,YCRD,NODE_ID,STOPS_TYPE
101000004,서울역버스환승센터,126.9725924801,37.5554029828,02004,중앙차로
101000005,서울역버스환승센터,126.9727238221,37.555388989,02005,중앙차로
101000006,서울역버스환승센터,126.9728547738,37.5554794133,02006,중앙차로
101000007,서울역버스환승센터.강우규의거터,126.9729402621,37.5554141603,02007,중앙차로
101000008,숭례문,126.9737783904,37.5586388574,02008,중앙차로
101000303,서울시청,126.9806320857,37.5661382638,02100,일반차로
101000009,만리동고개,126.9626582054,37.551787064,02101,일반차로
101000010,손기정체육공원입구,126.9662339013,37.5544459527,02102,일반차로
101000011,서울의료보건고등학교.서울역서부,126.9689026242,37.5558478973,02103,일반차로
101000012,서울역서부,126.9691514463,37.556237644,02104,일반차로
101000013,서울역서부,126.969293,37.555855,02105,일반차로
101000014,중림동교차로,126.9691354395,37.5583836266,02106,일반차로
101000015,중림동.충정로역2호선,126.964543,37.559648,02107,일반차로
101000016,한국경제신문사.서소문역사공원,126.9678680149,37.5602111497,02108,일반차로
101000017,한국경제신문사.서소문역사공원,126.9681135141,37.5606234736,02109,일반차로
101000018,경찰청.동북아역사재단,126.9691267228,37.5630494858,02110,일반차로
101000300,장충동써미트호텔,127.0066750078,37.5622736605,02111,일반차로
101000020,농협은행.유관순활동터,126.9677868059,37.5649062803,02113,일반차로
101000021,염천교,126.97311408,37.5598696316,02116,일반차로
101000022,숭례문,126.97335794,37.5584010617,02117,일반차로
101000023,숭례문.한국일보,126.9737375955,37.5587713091,02118,일반차로
101000025,후암삼거리,126.9759937564,37.5534055956,02120,일반차로
101000026,숭례문,126.974362745,37.5587633765,02121,일반차로
101000027,숭례문,126.9740436876,37.5584195299,02122,일반차로
101000028,숭례문.서울역4번출구,126.9736279452,37.5580006528,02123,일반차로
101000029,숭례문.남대문시장8번출입구,126.9759976615,37.5588723988,02124,일반차로
101000030,숭례문남산방향,126.9756720863,37.5585581643,02125,일반차로
101000031,남대문시장.신세계앞,126.9800597585,37.561191081,02126,일반차로
101000032,북창동.남대문시장,126.978555,37.561273,02127,가로변시간
101000033,소공동주민센터,126.97644367,37.562197167,02128,일반차로
101000034,삼성본관앞,126.9759075283,37.5620517519,02131,일반차로
101000035,시청역8번출구,126.976148714,37.562764205,02132,일반차로
101000036,시청역9번출구.시청서소문2청사,126.9746522037,37.5631901447,02133,일반차로
101000037,시청역11번출구,126.975314,37.563722,02134,일반차로
101000038,시청.서소문청사,126.9749539314,37.5635248407,02135,일반차로
101000333,광교,126.9828444051,37.5681069154,02136,가로변시간
101000039,서울신문사,126.9773647051,37.5683632936,02137,일반차로
101000337,명동성당,126.9874193795,37.564974163,02138,일반차로
101000040,우리은행종로지점,126.9828658628,37.5678390393,02139,가로변시간
101000041,롯데백화점,126.9822069938,37.5645069796,02140,가로변전일
101000042,소공동.롯데영플라자,126.9815478394,37.5628907847,02141,가로변시간
101000043,명동.롯데영플라자,126.982008,37.562885,02142,가로변전일
101000334,명동입구B,126.9823981134,37.5644247651,02143,가로변전일
101000045,신세계백화점,126.9814315438,37.561127344,02144,일반차로
101000046,남대문시장.회현역,126.9777650546,37.5582675237,02145,일반차로
101000047,남대문시장.회현역,126.9784645011,37.5584920257,02146,일반차로
101000048,남산3호터널,126.9827404025,37.5583104538,02147,일반차로
101000049,남산3호터널.정화예술대학교,126.9826359346,37.5595260891,02148,일반차로
101000050,명동역4번출구,126.9849157703,37.560657849,02149,일반차로
101000051,퇴계로2가.명동역5번출구,126.9843582953,37.5609325805,02150,일반차로
101000052,충무로역.한옥마을.한국의집,126.9917771969,37.5612508237,02151,일반차로
101000053,충무로역.한옥마을.한국의집,126.9924098253,37.5609019668,02152,일반차로
101000054,충무로역2번출구,126.9947285429,37.5612375854,02153,일반차로
101000055,충무로역8번출구,126.9964921507,37.5620371603,02154,일반차로
101000056,초동,126.9931119513,37.5633461766,02155,일반차로
101000057,을지로입구.로얄호텔,126.9853902774,37.5658757422,02156,일반차로
101000058,을지로입구.시청입구,126.9811712097,37.5661382638,02157,일반차로
101000059,을지로2가.기업은행본점.서울노동청,126.9865233528,37.566246226,02158,일반차로
101000060,을지로2가.파인에비뉴,126.988670826,37.5660727123,02159,일반차로
101000061,을지로3가,126.9902600103,37.5663729806,02160,일반차로
101000062,을지로3가,126.9914237666,37.5661389597,02161,일반차로
101000063,을지로4가,126.9959336364,37.5666841559,02162,일반차로
101000064,을지로4가.베스트웨스턴국도,126.9968473297,37.5664010399,02163,일반차로
101000065,중구청앞.덕수중학교,126.9981484996,37.564717315,02164,일반차로
101000066,방산시장.을지로4가역6번출구,126.999258524,37.5668182855,02165,일반차로
101000067,을지로5가.중부시장,127.0011150411,37.5666200422,02166,일반차로
101000068,방산시장.훈련원종합체육관,127.0024044565,37.5679608485,02167,일반차로
101000069,을지로5가,127.0025945654,37.5658243542,02168,일반차로
101000070,을지로6가.국립중앙의료원,127.0062316194,37.5661698346,02169,일반차로
101000071,동대문역사문화공원역8번출구,127.0072096931,37.5650528273,02170,일반차로
101000072,동대문역사문화공원역9번출구,127.0077222561,37.5651725525,02171,일반차로
101000073,을지로6가.국립중앙의료원,127.0058434821,37.5664631128,02172,일반차로
101000074,동대문역사문화공원,127.0083555318,37.5673541422,02173,일반차로
101000075,동대문역사문화공원,127.0091685169,37.5674835037,02174,일반차로
101000077,중구보건소.충무아트센터,127.0135231437,37.5651675256,02177,가로변전일
101000078,중구보건소.충무아트센터,127.0147408667,37.5650178857,02178,일반차로
101000079,성동공업고등학교(무궁화회관),127.0157558376,37.5683481924,02179,일반차로
101000080,성동공업고등학교앞,127.0161294881,37.5686950625,02180,일반차로
101000081,신당역1번출구.서울중앙시장,127.0187426545,37.5657282804,02181,일반차로
101000082,신당역4번출구.서울중앙시장,127.0194795301,37.5654920748,02182,일반차로
101000083,성동고등학교건너,127.0221821569,37.5655941894,02183,일반차로
101000084,신당5동주민센터.성동고등학교,127.0223979004,37.5652410933,02184,일반차로
101000085,신당누리센터.신당동떡볶이타운,127.0150959791,37.5627954621,02187,일반차로
101000086,신당동떡볶이타운.중구여성플라자,127.0151908517,37.5623100443,02188,일반차로
101000087,청구초등학교.청구역,127.0132161263,37.5589483023,02189,일반차로
101000088,장충초등학교.청구역,127.0130316796,37.559257398,02190,일반차로
101000089,약수역2번출구.가온도서관,127.0110429415,37.5557929112,02191,일반차로
101000090,약수역3번출구.약수하이츠,127.0113796895,37.5557496102,02192,일반차로
101000091,약수역4번출구.금호터널입구,127.012012,37.553399,02193,일반차로
101000092,약수역5번출구.금호터널입구,127.0118693353,37.55292373,02194,일반차로
101000093,약수역8번출구.신당사회복지관,127.0099566945,37.5538646495,02195,일반차로
101000094,약수역7번출구.약수동주민센터,127.0092978444,37.5528509718,02196,일반차로
101000095,송도병원,127.0077186988,37.5502676468,02197,일반차로
101000096,송도병원건너,127.0073984027,37.550227118,02198,일반차로
101000294,약수역1번출구,127.009755648,37.556252533,02199,일반차로
101000097,장충체육관앞,127.0080610837,37.5583362176,02201,일반차로
101000098,장충체육관앞,127.0078281581,37.5580017329,02202,일반차로
101000099,장충동.동국대입구,127.00590981,37.560621324,02203,일반차로
101000100,장충동.동국대입구,127.0056290943,37.5606663921,02204,일반차로
101000101,퇴계로6가,127.0039011095,37.5634011312,02205,일반차로
101000102,퇴계로6가.광희동주민센터,127.00337576,37.5635284386,02206,일반차로
101000103,퇴계로5가.충무초등학교,126.9999660413,37.5623804057,02207,일반차로
101000104,퇴계로5가.중구청,126.9997252277,37.5627804223,02208,일반차로
101000105,국립극장.반얀트리호텔,127.001094708,37.551481823,02209,일반차로
101000106,국립극장.반얀트리호텔,127.0007525635,37.5515339575,02210,일반차로
101000107,청구역2번출구.흥인초등학교,127.014656108,37.5599600605,02211,일반차로
101000108,청구역3번출구,127.014219181,37.5599303778,02212,일반차로
101000109,동화동.청구이편한세상,127.018125822,37.5600244709,02213,일반차로
101000110,청구동.신당동삼성아파트,127.0182736903,37.5598126778,02214,일반차로
101000111,백범광장,126.980093,37.555737,02215,일반차로
101000113,남대문경찰서.서울역10번출구,126.9738404394,37.554128189,02218,일반차로
101000114,남대문시장앞.이회영활동터,126.978580386,37.5609394169,02219,가로변시간
101000115,남산케이블카.남산산책로입구,126.9839798009,37.5552651842,02220,일반차로
101000117,동대입구역.장충동,127.005445,37.558362,02222,일반차로
101000295,약수역10번출구,127.009322,37.556256,02223,일반차로
101000119,청계1가.광교,126.9833922386,37.5685707852,02224,일반차로
101000120,청계2가.삼일교,126.9885301722,37.5678404706,02225,일반차로
101000121,청계4가.배오개다리,126.9971755363,37.5684843738,02226,일반차로
101000122,청계5가.방산시장,127.0008265972,37.5692149555,02227,일반차로
101000123,청계6가.평화시장,127.0043806283,37.5694411915,02228,일반차로
101000124,청계7가.동평화.청평화시장,127.0138508174,37.5695135434,02229,일반차로
101000125,청계8가.영도교,127.0189971981,37.5707259153,02230,일반차로
101000128,신한은행본점,126.975585201,37.5611965482,02233,일반차로
101000335,퇴계로2가.명동역7번출구,126.985336,37.560988,02234,일반차로
101000130,광희동.동대문역사문화공원역,127.0091092289,37.5654113309,02235,일반차로
101000131,다산동.버티고개역1번출구,127.0060242348,37.5478041512,02236,일반차로
101000132,버티고개역.남산타운아파트,127.0061899379,37.547650494,02237,일반차로
101000135,청계3가.관수교,126.9929650755,37.5682134567,02240,일반차로
101000136,청계6가.오간수교,127.0090361408,37.5694851752,02241,일반차로
101000137,충무로역7번출구,126.9933889105,37.561690572,02242,일반차로
101000141,을지로입구역.광교,126.9825656304,37.5676492567,02246,가로변시간
101000338,청계광장,126.978207,37.569011,02247,일반차로
101000147,신당파인힐하나유보라,127.0248560363,37.5649809794,02252,일반차로
101000148,명동입구,126.982474445,37.5647227393,02253,가로변전일
101000149,남산북측순환로입구,126.9988218165,37.5506986166,02254,일반차로
101000150,금호중학교.신당동삼성아파트,127.0187298806,37.5585545048,02255,일반차로
101000151,금호중학교.신당푸르지오아파트,127.019288178,37.5578078339,02256,일반차로
101000152,황학동주민센터,127.0234023516,37.5668556166,02257,일반차로
101000153,신당초등학교앞,127.0239172657,37.5644813411,02258,일반차로
101000154,신당래미안하이베르.금호베스트빌,127.0240513307,37.5616452068,02259,일반차로
101000155,금호베스트빌.신당래미안하이베르,127.0243472269,37.5622544456,02260,일반차로
101000156,신당초등학교,127.024240415,37.5645028357,02261,일반차로
101000163,방산종합시장,127.0019301271,37.5678058693,02272,일반차로
101000164,황학동롯데캐슬,127.0220339686,37.5716601701,02273,일반차로
101000165,광희문.광희동사거리,127.0086110484,37.5645499236,02274,일반차로
101000166,광희문.광희동사거리,127.009677887,37.5644016142,02275,일반차로
101000168,황학동롯데캐슬,127.0232958633,37.5708197498,02277,일반차로
